1
	1	50	0.700000	1.000000	0.900000	12
		0.0000061466	0.000000	32	0.002455
		0.0000001922	0.000000	30	0.001206
		0.0000075551	0.000000	26	0.001596
		0.0000079494	0.000000	25	0.002998
		0.0000013563	0.000000	23	0.000959
		0.0000027549	0.000000	19	0.001213
		0.0000010328	0.000000	29	0.001772
		0.0000025540	0.000000	25	0.001591
		0.0000014379	0.000000	33	0.002082
		0.0000074689	0.000000	28	0.001839
		0.0000096496	0.000000	26	0.001203
		0.0000079576	0.000000	30	0.001745
		0.0000072669	0.000000	30	0.001628
		0.0000065773	0.000000	24	0.002591
		0.0000049863	0.000000	30	0.003426
		0.0000050247	0.000000	31	0.003333
		0.0000091642	0.000000	35	0.002516
		0.0000004584	0.000000	31	0.001918
		0.0000089412	0.000000	26	0.001663
		0.0000088702	0.000000	32	0.002001
		0.0000068428	0.000000	23	0.001476
		0.0000077895	0.000000	26	0.000752
		0.0000026907	0.000000	28	0.001710
		0.0000043532	0.000000	34	0.000972
		0.0000056861	0.000000	25	0.001073
		0.0000022406	0.000000	26	0.001573
		0.0000076537	0.000000	34	0.002180
		0.0000065048	0.000000	33	0.002068
		0.0000052416	0.000000	29	0.001606
		0.0000024601	0.000000	35	0.001830
	1	100	0.700000	1.000000	0.900000	25
		0.0000090827	0.000000	24	0.002100
		0.0000075614	0.000000	31	0.003192
		0.0000033133	0.000000	24	0.005404
		0.0000008715	0.000000	28	0.006521
		0.0000065533	0.000000	25	0.005216
		0.0000043420	0.000000	21	0.001967
		0.0000019594	0.000000	26	0.004814
		0.0000058768	0.000000	22	0.004147
		0.0000090661	0.000000	27	0.005769
		0.0000068496	0.000000	25	0.005436
		0.0000004401	0.000000	25	0.004829
		0.0000024720	0.000000	22	0.002884
		0.0000061373	0.000000	25	0.002308
		0.0000051791	0.000000	27	0.002304
		0.0000023460	0.000000	24	0.002098
		0.0000011400	0.000000	26	0.002457
		0.0000071217	0.000000	22	0.004522
		0.0000035425	0.000000	25	0.005228
		0.0000044150	0.000000	24	0.004905
		0.0000095701	0.000000	26	0.005953
		0.0000065087	0.000000	30	0.002812
		0.0000027278	0.000000	23	0.004926
		0.0000055470	0.000000	23	0.004889
		0.0000065856	0.000000	24	0.005046
		0.0000008955	0.000000	30	0.004700
		0.0000066369	0.000000	25	0.004886
		0.0000034697	0.000000	30	0.005690
		0.0000009509	0.000000	17	0.003478
		0.0000020235	0.000000	22	0.004587
		0.0000014101	0.000000	25	0.005291
	1	150	0.700000	1.000000	0.900000	37
