1
	1	50	0.700000	1.000000	0.900000	12
		0.0000060962	0.000000	29	0.000949
		0.0000017275	0.000000	29	0.001892
		0.0000005343	0.000000	29	0.001499
		0.0000019741	0.000000	36	0.002770
		0.0000061431	0.000000	24	0.001526
		0.0000036237	0.000000	30	0.001882
		0.0000045867	0.000000	31	0.001917
		0.0000090314	0.000000	25	0.001097
		0.0000095333	0.000000	31	0.001372
		0.0000070466	0.000000	19	0.000639
		0.0000016837	0.000000	33	0.002532
		0.0000044385	0.000000	19	0.001347
		0.0000014209	0.000000	25	0.001561
		0.0000057014	0.000000	30	0.001809
		0.0000085107	0.000000	33	0.002478
		0.0000025072	0.000000	28	0.000799
		0.0000019022	0.000000	31	0.001948
		0.0000038107	0.000000	34	0.001478
		0.0000081492	0.000000	27	0.001606
		0.0000044910	0.000000	27	0.000842
		0.0000009160	0.000000	34	0.002599
		0.0000044873	0.000000	26	0.001838
		0.0000064441	0.000000	24	0.001534
		0.0000074736	0.000000	31	0.001905
		0.0000043588	0.000000	25	0.001648
		0.0000080803	0.000000	31	0.000869
		0.0000080656	0.000000	21	0.001628
		0.0000077762	0.000000	29	0.000836
		0.0000091073	0.000000	36	0.002313
		0.0000020630	0.000000	32	0.002010
	1	100	0.700000	1.000000	0.900000	25
		0.0000044909	0.000000	19	0.004012
		0.0000023185	0.000000	29	0.007038
		0.0000018521	0.000000	25	0.005291
		0.0000097087	0.000000	18	0.003696
		0.0000036698	0.000000	40	0.006130
		0.0000025527	0.000000	25	0.005493
		0.0000005072	0.000000	25	0.005873
		0.0000021795	0.000000	27	0.005870
		0.0000068002	0.000000	27	0.002340
		0.0000089832	0.000000	22	0.005063
		0.0000092034	0.000000	33	0.007780
		0.0000053975	0.000000	29	0.006845
		0.0000070868	0.000000	33	0.004586
		0.0000026163	0.000000	21	0.004463
		0.0000025825	0.000000	27	0.004873
		0.0000085424	0.000000	24	0.005156
		0.0000032816	0.000000	23	0.004774
		0.0000065358	0.000000	25	0.004407
		0.0000029305	0.000000	26	0.005029
		0.0000026268	0.000000	22	0.002157
		0.0000015749	0.000000	24	0.004802
		0.0000091882	0.000000	19	0.004218
		0.0000022378	0.000000	21	0.004481
		0.0000058579	0.000000	28	0.004908
		0.0000002588	0.000000	25	0.003341
		0.0000025728	0.000000	35	0.003656
		0.0000017528	0.000000	23	0.005159
		0.0000025387	0.000000	25	0.004730
		0.0000098874	0.000000	25	0.002311
		0.0000043309	0.000000	27	0.002329
	1	150	0.700000	1.000000	0.900000	37
		0.0000071271	0.000000	27	0.007298
		0.0000022725	0.000000	26	0.010501
		0.0000035925	0.000000	23	0.004831
		0.0000045048	0.000000	20	0.006140
		0.0000036749	0.000000	30	0.007739
		0.0000004015	0.000000	13	0.006078
		0.0000069889	0.000000	25	0.005583
		0.0000036679	0.000000	21	0.009419
		0.0000077567	0.000000	27	0.009772
		0.0000031794	0.000000	20	0.005733
		0.0000023290	0.000000	25	0.009508
		0.0000044602	0.000000	20	0.005456
		0.0000022209	0.000000	23	0.009584
		0.0000041253	0.000000	25	0.005980
		0.0000053243	0.000000	20	0.009574
		0.0000027468	0.000000	20	0.007951
		0.0000028765	0.000000	25	0.007547
		0.0000095407	0.000000	23	0.007362
		0.0000021855	0.000000	26	0.009623
		0.0000094840	0.000000	29	0.008730
		0.0000079480	0.000000	23	0.007424
		0.0000052348	0.000000	22	0.006645
		0.0000002210	0.000000	24	0.007596
		0.0000022409	0.000000	23	0.008436
		0.0000022559	0.000000	26	0.008598
		0.0000057746	0.000000	25	0.007006
		0.0000016131	0.000000	26	0.008075
		0.0000089344	0.000000	22	0.007657
		0.0000095056	0.000000	27	0.007540
		0.0000074474	0.000000	24	0.006818
	1	200	0.700000	1.000000	0.900000	50
		0.0000044812	0.000000	17	0.010118
		0.0000029353	0.000000	21	0.008722
		0.0000018624	0.000000	31	0.012016
		0.0000089465	0.000000	19	0.014298
		0.0000019354	0.000000	27	0.010666
		0.0000077748	0.000000	30	0.015570
		0.0000046304	0.000000	18	0.010019
		0.0000018483	0.000000	19	0.008916
		0.0000027780	0.000000	24	0.011733
		0.0000028726	0.000000	24	0.015877
		0.0000099286	0.000000	20	0.009798
		0.0000020849	0.000000	24	0.015754
		0.0000022515	0.000000	19	0.014194
		0.0000002779	0.000000	25	0.015975
		0.0000009786	0.000000	40	0.021936
		0.0000020854	0.000000	26	0.015774
		0.0000062990	0.000000	26	0.012237
		0.0000047776	0.000000	18	0.014164
		0.0000060607	0.000000	23	0.011499
		0.0000095401	0.000000	18	0.007459
		0.0000021574	0.000000	20	0.016062
		0.0000004112	0.000000	13	0.008398
		0.0000053246	0.000000	27	0.009246
		0.0000092891	0.000000	20	0.007810
		0.0000039186	0.000000	23	0.010855
		0.0000030535	0.000000	17	0.006919
		0.0000029753	0.000000	27	0.013039
		0.0000016359	0.000000	22	0.012279
		0.0000075085	0.000000	27	0.011456
		0.0000060247	0.000000	17	0.010397
2
	2	50	0.700000	1.000000	0.900000	12
		0.0000038579	0.000000	42	0.003076
		0.0000017567	0.000000	57	0.003777
		0.0000038842	0.000000	35	0.002147
		0.0000096340	0.000000	54	0.003771
		0.0000091833	0.000000	40	0.003104
		0.0000060938	0.000000	51	0.001420
		0.0000013446	0.000000	31	0.001553
		0.0000050317	0.000000	57	0.001685
		0.0000088872	0.000000	49	0.003225
		0.0000044571	0.000000	44	0.001828
		0.0000014293	0.000000	54	0.003945
		0.0000011999	0.000000	45	0.001294
		0.0000097703	0.000000	47	0.001804
		0.0000056736	0.000000	62	0.003439
		0.0000063211	0.000000	43	0.002861
